2025-12-02T23:27:23+0100 - root - INFO - Logger initialized.
2025-12-02T23:27:23+0100 - root - INFO - Logging to file: /cluster/home/janko/src/era5land_to_datm/scripts/era5land_to_datm_script_20251202T222723.log
2025-12-02T23:36:32+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 3a78dbc3-8d35-44e4-b82c-e2044adaf0ee; skipping download.
2025-12-02T23:36:33+0100 - ecmwf.datastores.processing - INFO - status has been updated to running
2025-12-02T23:36:33+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 6addf9be-c121-40c8-a559-cda7426d4613; skipping download.
2025-12-02T23:36:33+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:36:33+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-1/2025-12-02/f7bce46ed619e1b003176e924ceb2875.grib
2025-12-02T23:36:42+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:36:42+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-3/2025-11-30/15c2213b90c6407ec99487efad5fade7.grib
2025-12-02T23:36:50+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:36:51+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-3/2025-11-30/7045a9da7a01a6a2b95da0393468cc5a.grib
2025-12-02T23:36:58+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:36:59+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-1/2025-12-02/54b2b816f4c7d7afcdfcdb47092f8336.grib
2025-12-02T23:37:08+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-2/2025-12-02/4e61d198589263fc85b916f8e11f2030.grib
2025-12-02T23:37:16+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-3/2025-12-02/6c5a59e4127826ec936bd3f453938342.grib
2025-12-02T23:37:25+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-1/2025-12-02/224833e39c8c04cf3de84a3a75fd0e4.grib
2025-12-02T23:37:35+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 80bb1c4d-5013-4845-ad95-038264bf4b43; skipping download.
2025-12-02T23:37:36+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-1/2025-12-02/937b54433a6860e53c08b8ed137ec416.grib
2025-12-02T23:37:45+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-1/2025-12-02/72ba02a5b2bed2498649887b5e901347.grib
2025-12-02T23:37:53+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-3/2025-12-02/a4b5990f4659575bb06bc490dba88295.grib
2025-12-02T23:38:02+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-2/2025-12-02/1ed036295b1d40da82dc1f529c25512e.grib
2025-12-02T23:38:11+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-3/2025-12-02/9f6e7c85ba1028e24470ad7ae3b3e0db.grib
2025-12-02T23:38:18+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-1/2025-11-30/42f607f69708d4a1e8ea802e65ca176a.grib
2025-12-02T23:38:28+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-2/2025-11-30/41757b8be583aa1e746614c93c4bdea.grib
2025-12-02T23:38:36+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-1/2025-11-30/52beef0acee7e797e787d52d862b7295.grib
